rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
3079,20-06-2005,2135,350,21-06-2005,1,15-02-2006
3080,20-06-2005,118,377,24-06-2005,1,15-02-2006
3081,20-06-2005,2071,342,24-06-2005,2,15-02-2006
3082,20-06-2005,4431,164,28-06-2005,1,15-02-2006
3083,20-06-2005,2896,257,26-06-2005,2,15-02-2006
3084,20-06-2005,3578,514,23-06-2005,1,15-02-2006
3085,20-06-2005,4282,166,21-06-2005,2,15-02-2006
3086,20-06-2005,4437,377,25-06-2005,1,15-02-2006
3087,20-06-2005,1305,111,27-06-2005,2,15-02-2006
3088,20-06-2005,3049,384,29-06-2005,1,15-02-2006
3089,20-06-2005,539,151,25-06-2005,2,15-02-2006
3090,20-06-2005,3301,267,23-06-2005,1,15-02-2006
3091,20-06-2005,854,383,22-06-2005,2,15-02-2006
3092,20-06-2005,4344,347,27-06-2005,1,15-02-2006
3093,20-06-2005,2534,556,22-06-2005,2,15-02-2006
3094,20-06-2005,2048,114,24-06-2005,1,15-02-2006
3095,20-06-2005,3937,298,22-06-2005,2,15-02-2006
3096,20-06-2005,3851,79,24-06-2005,2,15-02-2006
3097,20-06-2005,4337,280,23-06-2005,1,15-02-2006
3098,20-06-2005,3409,498,22-06-2005,1,15-02-2006
3099,20-06-2005,3756,380,27-06-2005,2,15-02-2006
3100,20-06-2005,2428,487,26-06-2005,1,15-02-2006
3101,20-06-2005,1738,384,27-06-2005,2,15-02-2006
3102,20-06-2005,1144,522,29-06-2005,1,15-02-2006
3103,20-06-2005,1877,553,25-06-2005,1,15-02-2006
3104,20-06-2005,1490,196,28-06-2005,2,15-02-2006
3105,20-06-2005,130,385,21-06-2005,2,15-02-2006
3106,20-06-2005,2637,201,24-06-2005,2,15-02-2006
3107,20-06-2005,4527,303,25-06-2005,1,15-02-2006
3108,20-06-2005,2218,189,27-06-2005,1,15-02-2006
3109,20-06-2005,977,93,22-06-2005,1,15-02-2006
3110,20-06-2005,2008,333,24-06-2005,1,15-02-2006
3111,20-06-2005,4494,579,29-06-2005,1,15-02-2006
3112,20-06-2005,3725,35,26-06-2005,1,15-02-2006
3113,20-06-2005,3620,517,23-06-2005,1,15-02-2006
3114,20-06-2005,2388,8,21-06-2005,2,15-02-2006
3115,20-06-2005,2193,457,26-06-2005,1,15-02-2006
3116,20-06-2005,276,108,21-06-2005,2,15-02-2006
3117,20-06-2005,2184,31,26-06-2005,1,15-02-2006
3118,20-06-2005,1258,125,23-06-2005,1,15-02-2006
3119,20-06-2005,683,296,27-06-2005,2,15-02-2006
3120,20-06-2005,2530,107,23-06-2005,1,15-02-2006
3121,20-06-2005,797,132,21-06-2005,1,15-02-2006
3122,20-06-2005,2720,87,29-06-2005,1,15-02-2006
3123,20-06-2005,1656,289,29-06-2005,1,15-02-2006
3124,20-06-2005,3342,113,28-06-2005,1,15-02-2006
3125,20-06-2005,3293,382,21-06-2005,1,15-02-2006
3126,20-06-2005,1183,5,26-06-2005,1,15-02-2006
3127,20-06-2005,1292,461,28-06-2005,1,15-02-2006
3128,20-06-2005,189,543,24-06-2005,2,15-02-2006
3129,20-06-2005,1789,495,28-06-2005,1,15-02-2006
3130,20-06-2005,2569,341,29-06-2005,2,15-02-2006
3131,20-06-2005,3678,146,24-06-2005,2,15-02-2006
3132,20-06-2005,711,90,24-06-2005,1,15-02-2006
3133,20-06-2005,4529,120,26-06-2005,2,15-02-2006
3134,20-06-2005,1389,537,29-06-2005,2,15-02-2006
3135,20-06-2005,1122,12,29-06-2005,1,15-02-2006
3136,20-06-2005,3349,377,22-06-2005,2,15-02-2006
3137,20-06-2005,786,505,28-06-2005,1,15-02-2006
3138,20-06-2005,2265,570,26-06-2005,1,15-02-2006
3139,20-06-2005,3474,354,23-06-2005,1,15-02-2006
3140,20-06-2005,2936,53,24-06-2005,1,15-02-2006
3141,20-06-2005,1806,398,30-06-2005,1,15-02-2006
3142,20-06-2005,3926,9,28-06-2005,2,15-02-2006
3143,20-06-2005,1355,215,26-06-2005,2,15-02-2006
3144,20-06-2005,1300,114,30-06-2005,1,15-02-2006
3145,20-06-2005,2211,144,22-06-2005,1,15-02-2006
3146,20-06-2005,2249,339,29-06-2005,2,15-02-2006
3147,20-06-2005,615,390,28-06-2005,2,15-02-2006
3148,20-06-2005,4490,202,24-06-2005,2,15-02-2006
3149,20-06-2005,3295,55,21-06-2005,1,15-02-2006
3150,20-06-2005,94,34,26-06-2005,1,15-02-2006
3151,20-06-2005,2976,77,25-06-2005,1,15-02-2006
3152,20-06-2005,1022,246,28-06-2005,1,15-02-2006
3153,20-06-2005,659,430,23-06-2005,1,15-02-2006
3154,20-06-2005,3195,550,23-06-2005,1,15-02-2006
3155,20-06-2005,458,450,27-06-2005,1,15-02-2006
3156,20-06-2005,2217,365,21-06-2005,2,15-02-2006
3157,20-06-2005,1899,245,23-06-2005,1,15-02-2006
3158,20-06-2005,3461,592,29-06-2005,1,15-02-2006
3159,20-06-2005,33,388,29-06-2005,2,15-02-2006
3160,20-06-2005,4333,561,29-06-2005,2,15-02-2006
3161,20-06-2005,1326,373,21-06-2005,2,15-02-2006
3162,20-06-2005,3220,113,29-06-2005,1,15-02-2006
3163,20-06-2005,2632,391,26-06-2005,2,15-02-2006
3164,20-06-2005,155,270,27-06-2005,1,15-02-2006
3165,20-06-2005,796,85,22-06-2005,1,15-02-2006
3166,20-06-2005,1850,424,27-06-2005,1,15-02-2006
3167,20-06-2005,353,464,22-06-2005,2,15-02-2006
3168,20-06-2005,2407,446,22-06-2005,1,15-02-2006
3169,20-06-2005,2437,50,25-06-2005,1,15-02-2006
3170,20-06-2005,1306,421,29-06-2005,2,15-02-2006
3171,20-06-2005,2838,140,24-06-2005,1,15-02-2006
3172,20-06-2005,1758,31,24-06-2005,2,15-02-2006
3173,20-06-2005,4306,33,27-06-2005,2,15-02-2006
3174,20-06-2005,3331,107,22-06-2005,2,15-02-2006
3175,20-06-2005,4093,249,30-06-2005,2,15-02-2006
3176,20-06-2005,1982,371,25-06-2005,1,15-02-2006
3177,20-06-2005,2546,300,22-06-2005,1,15-02-2006
3178,20-06-2005,3517,79,23-06-2005,1,15-02-2006
3179,20-06-2005,2214,163,26-06-2005,2,15-02-2006
3180,20-06-2005,3997,162,21-06-2005,1,15-02-2006
3181,20-06-2005,3473,238,27-06-2005,1,15-02-2006
3182,20-06-2005,4017,15,21-06-2005,2,15-02-2006
3183,20-06-2005,4397,129,23-06-2005,1,15-02-2006
3184,20-06-2005,3179,457,29-06-2005,1,15-02-2006
3185,20-06-2005,601,234,27-06-2005,1,15-02-2006
3186,20-06-2005,3198,406,29-06-2005,2,15-02-2006
3187,20-06-2005,4357,150,27-06-2005,2,15-02-2006
3188,20-06-2005,2471,522,25-06-2005,2,15-02-2006
3189,20-06-2005,1502,538,24-06-2005,1,15-02-2006
3190,20-06-2005,351,200,28-06-2005,2,15-02-2006
3191,20-06-2005,4358,522,25-06-2005,2,15-02-2006
3192,20-06-2005,3713,11,24-06-2005,1,15-02-2006
3193,20-06-2005,3176,260,22-06-2005,1,15-02-2006
3194,20-06-2005,1835,432,24-06-2005,1,15-02-2006
3195,21-06-2005,2383,165,21-06-2005,2,15-02-2006
3196,21-06-2005,1575,52,22-06-2005,1,15-02-2006
3197,21-06-2005,1811,362,23-06-2005,2,15-02-2006
3198,21-06-2005,1626,295,29-06-2005,2,15-02-2006
3199,21-06-2005,3824,234,27-06-2005,1,15-02-2006
3200,21-06-2005,4117,221,27-06-2005,2,15-02-2006
3201,21-06-2005,6,597,28-06-2005,1,15-02-2006
3202,21-06-2005,2725,273,24-06-2005,2,15-02-2006
3203,21-06-2005,442,158,29-06-2005,1,15-02-2006
3204,21-06-2005,2848,336,22-06-2005,1,15-02-2006
3205,21-06-2005,2964,31,21-06-2005,1,15-02-2006
3206,21-06-2005,2196,350,22-06-2005,1,15-02-2006
3207,21-06-2005,4020,86,24-06-2005,1,15-02-2006
3208,21-06-2005,3169,229,24-06-2005,2,15-02-2006
3209,21-06-2005,287,307,22-06-2005,2,15-02-2006
3210,21-06-2005,467,75,23-06-2005,2,15-02-2006
3211,21-06-2005,1150,415,23-06-2005,1,15-02-2006
3212,21-06-2005,4178,21,30-06-2005,2,15-02-2006
3213,21-06-2005,3832,534,27-06-2005,2,15-02-2006
3214,21-06-2005,776,142,23-06-2005,2,15-02-2006
3215,21-06-2005,4140,279,26-06-2005,1,15-02-2006
3216,21-06-2005,719,534,29-06-2005,2,15-02-2006
3217,21-06-2005,1027,463,25-06-2005,2,15-02-2006
3218,21-06-2005,1828,117,23-06-2005,1,15-02-2006
3219,21-06-2005,3024,129,28-06-2005,2,15-02-2006
3220,21-06-2005,1880,574,26-06-2005,2,15-02-2006
3221,21-06-2005,245,454,25-06-2005,1,15-02-2006
3222,21-06-2005,4023,501,27-06-2005,2,15-02-2006
3223,21-06-2005,1033,299,22-06-2005,2,15-02-2006
3224,21-06-2005,3318,173,23-06-2005,1,15-02-2006
3225,21-06-2005,1003,448,27-06-2005,2,15-02-2006
3226,21-06-2005,4079,576,26-06-2005,2,15-02-2006
3227,21-06-2005,1156,568,27-06-2005,1,15-02-2006
3228,21-06-2005,2489,535,29-06-2005,2,15-02-2006
3229,21-06-2005,2301,81,26-06-2005,1,15-02-2006
3230,21-06-2005,215,83,22-06-2005,2,15-02-2006
3231,21-06-2005,237,28,23-06-2005,2,15-02-2006
3232,21-06-2005,1972,555,29-06-2005,1,15-02-2006
3233,21-06-2005,3542,353,28-06-2005,2,15-02-2006
3234,21-06-2005,3252,459,29-06-2005,1,15-02-2006
3235,21-06-2005,212,49,22-06-2005,1,15-02-2006
3236,21-06-2005,1492,550,29-06-2005,2,15-02-2006
3237,21-06-2005,4399,466,27-06-2005,2,15-02-2006
3238,21-06-2005,2732,77,23-06-2005,1,15-02-2006
3239,21-06-2005,3402,328,22-06-2005,2,15-02-2006
3240,21-06-2005,2938,405,30-06-2005,2,15-02-2006
3241,21-06-2005,1442,499,26-06-2005,2,15-02-2006
3242,21-06-2005,1421,562,29-06-2005,2,15-02-2006
3243,21-06-2005,2556,426,25-06-2005,1,15-02-2006
3244,21-06-2005,291,53,24-06-2005,2,15-02-2006
3245,21-06-2005,2057,358,25-06-2005,2,15-02-2006
3246,21-06-2005,4432,41,28-06-2005,1,15-02-2006
3247,21-06-2005,1406,277,27-06-2005,1,15-02-2006
3248,21-06-2005,3656,78,28-06-2005,2,15-02-2006
3249,21-06-2005,703,410,29-06-2005,2,15-02-2006
3250,21-06-2005,736,467,29-06-2005,2,15-02-2006
3251,21-06-2005,1414,317,23-06-2005,2,15-02-2006
3252,21-06-2005,2009,213,24-06-2005,2,15-02-2006
3253,21-06-2005,1906,405,27-06-2005,2,15-02-2006
3254,21-06-2005,3893,472,22-06-2005,2,15-02-2006
3255,21-06-2005,2564,482,24-06-2005,1,15-02-2006
3256,21-06-2005,1235,319,30-06-2005,2,15-02-2006
3257,21-06-2005,3975,263,28-06-2005,2,15-02-2006
3258,21-06-2005,4417,241,22-06-2005,2,15-02-2006
3259,21-06-2005,2751,478,24-06-2005,1,15-02-2006
3260,21-06-2005,3627,380,23-06-2005,1,15-02-2006
3261,21-06-2005,2029,169,24-06-2005,2,15-02-2006
3262,21-06-2005,3773,9,28-06-2005,1,15-02-2006
3263,21-06-2005,3491,118,24-06-2005,2,15-02-2006
3264,21-06-2005,1666,340,23-06-2005,1,15-02-2006
3265,21-06-2005,3637,437,28-06-2005,1,15-02-2006
3266,21-06-2005,2533,175,26-06-2005,2,15-02-2006
3267,21-06-2005,1118,134,29-06-2005,1,15-02-2006
3268,21-06-2005,4366,329,30-06-2005,2,15-02-2006
3269,21-06-2005,3828,17,27-06-2005,2,15-02-2006
3270,21-06-2005,1578,86,22-06-2005,2,15-02-2006
3271,21-06-2005,4191,196,27-06-2005,1,15-02-2006
3272,21-06-2005,1090,550,30-06-2005,1,15-02-2006
3273,21-06-2005,3538,104,23-06-2005,2,15-02-2006
3274,21-06-2005,2156,277,24-06-2005,1,15-02-2006
3275,21-06-2005,2320,368,30-06-2005,2,15-02-2006
3276,21-06-2005,1890,425,29-06-2005,2,15-02-2006
3277,21-06-2005,1330,229,29-06-2005,1,15-02-2006
3278,21-06-2005,2832,554,22-06-2005,1,15-02-2006
3279,21-06-2005,1672,462,25-06-2005,1,15-02-2006
3280,21-06-2005,661,229,24-06-2005,1,15-02-2006
3281,21-06-2005,4006,363,24-06-2005,1,15-02-2006
3282,21-06-2005,1676,224,28-06-2005,1,15-02-2006
3283,21-06-2005,3988,372,26-06-2005,2,15-02-2006
3284,21-06-2005,4566,1,28-06-2005,1,15-02-2006
3285,21-06-2005,948,481,23-06-2005,2,15-02-2006
3286,21-06-2005,742,577,25-06-2005,2,15-02-2006
3287,21-06-2005,4406,62,24-06-2005,2,15-02-2006
3288,21-06-2005,1961,299,30-06-2005,1,15-02-2006
3289,21-06-2005,2248,115,30-06-2005,1,15-02-2006
3290,21-06-2005,2727,293,28-06-2005,1,15-02-2006
3291,21-06-2005,3866,274,29-06-2005,1,15-02-2006
3292,21-06-2005,3288,412,23-06-2005,1,15-02-2006
3293,21-06-2005,4407,481,25-06-2005,2,15-02-2006
3294,21-06-2005,2390,439,30-06-2005,2,15-02-2006
3295,21-06-2005,1703,573,29-06-2005,1,15-02-2006
3296,21-06-2005,2453,284,25-06-2005,1,15-02-2006
3297,21-06-2005,3969,193,28-06-2005,2,15-02-2006
3298,21-06-2005,444,492,30-06-2005,2,15-02-2006
3299,21-06-2005,3427,199,27-06-2005,1,15-02-2006
3300,21-06-2005,2505,565,25-06-2005,1,15-02-2006
3301,21-06-2005,503,444,28-06-2005,2,15-02-2006
3302,21-06-2005,562,594,29-06-2005,1,15-02-2006
3303,21-06-2005,1565,361,26-06-2005,2,15-02-2006
3304,21-06-2005,2154,431,27-06-2005,2,15-02-2006
3305,21-06-2005,2811,578,27-06-2005,1,15-02-2006
3306,21-06-2005,1669,406,26-06-2005,2,15-02-2006
3307,21-06-2005,462,85,25-06-2005,2,15-02-2006
3308,21-06-2005,3129,96,23-06-2005,2,15-02-2006
3309,21-06-2005,248,463,29-06-2005,2,15-02-2006
3310,21-06-2005,1717,395,22-06-2005,2,15-02-2006
3311,21-06-2005,3438,518,22-06-2005,2,15-02-2006
3312,21-06-2005,1008,554,27-06-2005,2,15-02-2006
3313,21-06-2005,4267,213,23-06-2005,2,15-02-2006
3314,21-06-2005,4332,185,22-06-2005,2,15-02-2006
3315,21-06-2005,4108,438,24-06-2005,1,15-02-2006
3316,21-06-2005,3271,451,28-06-2005,1,15-02-2006
3317,21-06-2005,4095,584,26-06-2005,2,15-02-2006
3318,21-06-2005,1111,414,27-06-2005,2,15-02-2006
3319,21-06-2005,2482,461,27-06-2005,2,15-02-2006
3320,21-06-2005,860,47,29-06-2005,2,15-02-2006
3321,21-06-2005,1750,144,24-06-2005,2,15-02-2006
3322,21-06-2005,4324,458,22-06-2005,1,15-02-2006
3323,21-06-2005,2252,272,28-06-2005,2,15-02-2006
3324,21-06-2005,2830,29,22-06-2005,1,15-02-2006
3325,21-06-2005,1720,185,27-06-2005,1,15-02-2006
3326,21-06-2005,1025,347,30-06-2005,2,15-02-2006
3327,21-06-2005,3083,62,30-06-2005,1,15-02-2006
3328,21-06-2005,2462,292,30-06-2005,1,15-02-2006
3329,21-06-2005,3506,335,22-06-2005,2,15-02-2006
3330,21-06-2005,299,294,23-06-2005,2,15-02-2006
3331,21-06-2005,2913,352,26-06-2005,2,15-02-2006
3332,21-06-2005,1975,82,25-06-2005,2,15-02-2006
3333,21-06-2005,3688,111,25-06-2005,2,15-02-2006
3334,21-06-2005,2491,66,29-06-2005,2,15-02-2006
3335,21-06-2005,3033,339,27-06-2005,1,15-02-2006
3336,21-06-2005,2122,173,22-06-2005,1,15-02-2006
3337,21-06-2005,1176,318,22-06-2005,1,15-02-2006
3338,21-06-2005,2097,171,30-06-2005,2,15-02-2006
3339,21-06-2005,312,526,30-06-2005,2,15-02-2006
3340,21-06-2005,2962,540,26-06-2005,2,15-02-2006
3341,21-06-2005,2189,591,26-06-2005,1,15-02-2006
3342,21-06-2005,2884,196,23-06-2005,2,15-02-2006
3343,21-06-2005,2038,466,25-06-2005,1,15-02-2006
3344,21-06-2005,4401,277,28-06-2005,1,15-02-2006
3345,21-06-2005,4442,71,26-06-2005,2,15-02-2006
3346,21-06-2005,4393,189,22-06-2005,2,15-02-2006
3347,21-06-2005,4330,448,28-06-2005,1,15-02-2006
3348,21-06-2005,2945,16,27-06-2005,2,15-02-2006
3349,21-06-2005,3885,336,22-06-2005,2,15-02-2006
3350,21-06-2005,3221,20,28-06-2005,2,15-02-2006
3351,21-06-2005,1591,386,23-06-2005,2,15-02-2006
3352,21-06-2005,578,510,28-06-2005,1,15-02-2006
3353,21-06-2005,3984,236,27-06-2005,1,15-02-2006
3354,21-06-2005,1083,529,25-06-2005,2,15-02-2006
3355,21-06-2005,1960,275,23-06-2005,1,15-02-2006
3356,21-06-2005,4532,403,26-06-2005,1,15-02-2006
3357,21-06-2005,2528,57,22-06-2005,2,15-02-2006
3358,21-06-2005,1772,69,26-06-2005,2,15-02-2006
3359,21-06-2005,3825,67,25-06-2005,2,15-02-2006
3360,21-06-2005,2792,498,26-06-2005,1,15-02-2006
3361,21-06-2005,2671,268,26-06-2005,2,15-02-2006
3362,21-06-2005,1284,454,23-06-2005,2,15-02-2006
3363,21-06-2005,538,261,27-06-2005,2,15-02-2006
3364,21-06-2005,2329,201,28-06-2005,2,15-02-2006
3365,21-06-2005,657,133,23-06-2005,2,15-02-2006
3366,21-06-2005,2584,511,26-06-2005,1,15-02-2006
3367,21-06-2005,2442,80,26-06-2005,2,15-02-2006
3368,21-06-2005,548,438,23-06-2005,1,15-02-2006
3369,21-06-2005,303,431,30-06-2005,2,15-02-2006
3370,21-06-2005,1573,559,25-06-2005,1,15-02-2006
3371,21-06-2005,2526,595,29-06-2005,2,15-02-2006
3372,21-06-2005,4169,346,27-06-2005,2,15-02-2006
3373,21-06-2005,2219,316,30-06-2005,1,15-02-2006
3374,21-06-2005,1067,279,23-06-2005,2,15-02-2006
3375,21-06-2005,912,279,22-06-2005,2,15-02-2006
3376,21-06-2005,3055,318,28-06-2005,1,15-02-2006
3377,21-06-2005,1845,428,22-06-2005,1,15-02-2006
3378,21-06-2005,35,387,25-06-2005,1,15-02-2006
3379,21-06-2005,2022,566,23-06-2005,2,15-02-2006
3380,21-06-2005,3212,483,30-06-2005,1,15-02-2006
3381,21-06-2005,1373,183,29-06-2005,2,15-02-2006
3382,21-06-2005,131,341,29-06-2005,2,15-02-2006
3383,21-06-2005,2968,239,29-06-2005,2,15-02-2006
3384,21-06-2005,409,91,26-06-2005,1,15-02-2006
3385,21-06-2005,2810,514,24-06-2005,2,15-02-2006
3386,21-06-2005,1224,190,24-06-2005,2,15-02-2006
3387,21-06-2005,2709,305,24-06-2005,2,15-02-2006
3388,21-06-2005,556,119,28-06-2005,1,15-02-2006
3389,21-06-2005,727,395,28-06-2005,1,15-02-2006
3390,21-06-2005,2034,151,26-06-2005,1,15-02-2006
3391,21-06-2005,26,45,25-06-2005,1,15-02-2006
3392,21-06-2005,3343,38,29-06-2005,1,15-02-2006
3393,21-06-2005,1631,362,25-06-2005,2,15-02-2006
3394,21-06-2005,3393,295,30-06-2005,2,15-02-2006
3395,21-06-2005,3764,66,29-06-2005,2,15-02-2006
3396,21-06-2005,2744,371,23-06-2005,1,15-02-2006
3397,21-06-2005,602,552,22-06-2005,1,15-02-2006
3398,21-06-2005,221,599,29-06-2005,1,15-02-2006
3399,21-06-2005,619,98,26-06-2005,1,15-02-2006
3400,21-06-2005,1697,298,25-06-2005,1,15-02-2006
3401,21-06-2005,3423,577,30-06-2005,2,15-02-2006
3402,21-06-2005,596,187,30-06-2005,1,15-02-2006
3403,21-06-2005,1741,264,27-06-2005,1,15-02-2006
3404,21-06-2005,2005,424,24-06-2005,2,15-02-2006
3405,21-06-2005,2344,155,23-06-2005,1,15-02-2006
3406,21-06-2005,2049,203,23-06-2005,1,15-02-2006
3407,21-06-2005,3919,343,24-06-2005,2,15-02-2006
3408,21-06-2005,3453,282,27-06-2005,1,15-02-2006
3409,21-06-2005,3374,429,22-06-2005,1,15-02-2006
3410,21-06-2005,1197,321,24-06-2005,2,15-02-2006
3411,21-06-2005,4250,12,28-06-2005,2,15-02-2006
3412,21-06-2005,3036,501,28-06-2005,2,15-02-2006
3413,21-06-2005,666,322,30-06-2005,2,15-02-2006
3414,21-06-2005,2929,226,24-06-2005,1,15-02-2006
3415,21-06-2005,3540,444,27-06-2005,1,15-02-2006
3416,21-06-2005,1215,76,23-06-2005,2,15-02-2006
3417,21-06-2005,874,282,23-06-2005,2,15-02-2006
3418,21-06-2005,4115,85,25-06-2005,1,15-02-2006
3419,21-06-2005,4022,22,22-06-2005,1,15-02-2006
3420,21-06-2005,2523,27,28-06-2005,1,15-02-2006
3421,21-06-2005,3930,346,24-06-2005,1,15-02-2006
3422,21-06-2005,2724,251,29-06-2005,2,15-02-2006
3423,21-06-2005,3612,19,23-06-2005,1,15-02-2006
3424,21-06-2005,1279,583,24-06-2005,2,15-02-2006
3425,21-06-2005,4548,381,27-06-2005,2,15-02-2006
3426,21-06-2005,3019,95,23-06-2005,1,15-02-2006
3427,21-06-2005,560,561,22-06-2005,2,15-02-2006
3428,21-06-2005,1959,40,22-06-2005,2,15-02-2006
3429,21-06-2005,456,599,30-06-2005,1,15-02-2006
3430,21-06-2005,1613,503,22-06-2005,2,15-02-2006
3431,21-06-2005,133,516,26-06-2005,1,15-02-2006
3432,21-06-2005,1814,216,25-06-2005,2,15-02-2006
3433,21-06-2005,1077,228,29-06-2005,2,15-02-2006
3434,21-06-2005,2295,141,23-06-2005,1,15-02-2006
3435,21-06-2005,451,591,24-06-2005,1,15-02-2006
3436,21-06-2005,2740,137,30-06-2005,2,15-02-2006
3437,21-06-2005,1798,211,01-07-2005,2,15-02-2006
3438,21-06-2005,1757,556,30-06-2005,1,15-02-2006
3439,21-06-2005,1529,46,23-06-2005,2,15-02-2006
3440,21-06-2005,853,491,27-06-2005,1,15-02-2006
3441,21-06-2005,2863,326,24-06-2005,2,15-02-2006
3442,21-06-2005,1896,255,25-06-2005,2,15-02-2006
3443,21-06-2005,1639,377,30-06-2005,1,15-02-2006
3444,21-06-2005,493,45,25-06-2005,2,15-02-2006
3445,21-06-2005,2381,74,29-06-2005,2,15-02-2006
3446,21-06-2005,1817,174,26-06-2005,1,15-02-2006
3447,21-06-2005,1146,25,24-06-2005,2,15-02-2006
3448,21-06-2005,592,476,24-06-2005,1,15-02-2006
3449,21-06-2005,210,181,27-06-2005,1,15-02-2006
3450,21-06-2005,2268,126,25-06-2005,1,15-02-2006
3451,21-06-2005,3489,558,30-06-2005,2,15-02-2006
3452,21-06-2005,2646,293,24-06-2005,1,15-02-2006
3453,21-06-2005,842,278,23-06-2005,2,15-02-2006
3454,21-06-2005,3009,524,25-06-2005,1,15-02-2006
3455,21-06-2005,4403,340,23-06-2005,1,15-02-2006
3456,21-06-2005,1119,150,28-06-2005,2,15-02-2006
3457,21-06-2005,883,312,30-06-2005,2,15-02-2006
3458,21-06-2005,2136,338,29-06-2005,1,15-02-2006
3459,21-06-2005,3080,97,25-06-2005,1,15-02-2006
3460,21-06-2005,1765,236,29-06-2005,1,15-02-2006
3461,21-06-2005,1715,23,26-06-2005,1,15-02-2006
3462,21-06-2005,547,568,28-06-2005,1,15-02-2006
3463,21-06-2005,3436,96,22-06-2005,2,15-02-2006
3464,21-06-2005,2698,251,26-06-2005,2,15-02-2006
3465,21-06-2005,1488,510,30-06-2005,1,15-02-2006
3466,21-06-2005,371,226,25-06-2005,2,15-02-2006
3467,21-06-2005,729,543,27-06-2005,2,15-02-2006
3468,21-06-2005,2899,100,30-06-2005,1,15-02-2006
3469,21-06-2005,4087,181,28-06-2005,1,15-02-2006
3470,05-07-2005,883,565,07-07-2005,1,15-02-2006
3471,05-07-2005,1724,242,13-07-2005,2,15-02-2006
3472,05-07-2005,841,37,13-07-2005,2,15-02-2006
3473,05-07-2005,2735,60,12-07-2005,1,15-02-2006
3474,05-07-2005,97,594,08-07-2005,1,15-02-2006
3475,05-07-2005,2189,8,13-07-2005,2,15-02-2006
3476,05-07-2005,3011,490,10-07-2005,2,15-02-2006
3477,05-07-2005,4289,476,15-07-2005,2,15-02-2006
3478,05-07-2005,2528,322,07-07-2005,2,15-02-2006
3479,05-07-2005,2277,298,11-07-2005,1,15-02-2006
3480,05-07-2005,1488,382,12-07-2005,2,15-02-2006
3481,05-07-2005,3575,138,07-07-2005,2,15-02-2006
3482,05-07-2005,1291,520,12-07-2005,2,15-02-2006
3483,05-07-2005,79,536,13-07-2005,1,15-02-2006
3484,05-07-2005,1934,114,11-07-2005,2,15-02-2006
3485,05-07-2005,117,111,09-07-2005,1,15-02-2006
3486,05-07-2005,4067,296,13-07-2005,1,15-02-2006
3487,05-07-2005,1575,586,11-07-2005,1,15-02-2006
3488,05-07-2005,898,349,15-07-2005,2,15-02-2006
3489,05-07-2005,2936,397,15-07-2005,2,15-02-2006
3490,05-07-2005,3041,369,12-07-2005,1,15-02-2006
3491,05-07-2005,1835,421,13-07-2005,1,15-02-2006
3492,05-07-2005,980,142,14-07-2005,1,15-02-2006
3493,05-07-2005,473,169,15-07-2005,1,15-02-2006
3494,05-07-2005,3149,348,11-07-2005,1,15-02-2006
3495,05-07-2005,2306,553,10-07-2005,1,15-02-2006
3496,05-07-2005,2430,295,09-07-2005,2,15-02-2006
3497,06-07-2005,1970,299,09-07-2005,1,15-02-2006
3498,06-07-2005,1869,444,10-07-2005,1,15-02-2006
3499,06-07-2005,1850,520,14-07-2005,2,15-02-2006
3500,06-07-2005,2447,32,13-07-2005,2,15-02-2006
3501,06-07-2005,2219,270,10-07-2005,2,15-02-2006
3502,06-07-2005,1026,126,13-07-2005,1,15-02-2006
3503,06-07-2005,2944,449,08-07-2005,1,15-02-2006
3504,06-07-2005,268,209,10-07-2005,2,15-02-2006
3505,06-07-2005,2630,331,14-07-2005,2,15-02-2006
3506,06-07-2005,19,459,07-07-2005,1,15-02-2006
3507,06-07-2005,166,480,15-07-2005,1,15-02-2006
3508,06-07-2005,2381,34,10-07-2005,2,15-02-2006
3509,06-07-2005,4394,182,09-07-2005,2,15-02-2006
3510,06-07-2005,2250,443,14-07-2005,2,15-02-2006
3511,06-07-2005,2128,494,09-07-2005,1,15-02-2006
3512,06-07-2005,371,291,12-07-2005,2,15-02-2006
3513,06-07-2005,4225,223,11-07-2005,2,15-02-2006
3514,06-07-2005,4546,536,09-07-2005,1,15-02-2006
3515,06-07-2005,3220,131,09-07-2005,1,15-02-2006
3516,06-07-2005,385,338,09-07-2005,2,15-02-2006
3517,06-07-2005,2762,314,08-07-2005,2,15-02-2006
3518,06-07-2005,2502,167,14-07-2005,1,15-02-2006
3519,06-07-2005,4314,320,10-07-2005,2,15-02-2006
3520,06-07-2005,2872,102,14-07-2005,1,15-02-2006
3521,06-07-2005,1440,262,11-07-2005,2,15-02-2006
3522,06-07-2005,4522,469,11-07-2005,1,15-02-2006
3523,06-07-2005,2171,549,10-07-2005,2,15-02-2006
3524,06-07-2005,1626,88,11-07-2005,2,15-02-2006
3525,06-07-2005,208,51,14-07-2005,1,15-02-2006
3526,06-07-2005,3871,469,15-07-2005,2,15-02-2006
3527,06-07-2005,4537,389,08-07-2005,1,15-02-2006
3528,06-07-2005,1954,201,06-07-2005,2,15-02-2006
3529,06-07-2005,4316,350,07-07-2005,1,15-02-2006
3530,06-07-2005,4542,168,10-07-2005,1,15-02-2006
3531,06-07-2005,1890,165,11-07-2005,2,15-02-2006
